,week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
45398,2018-12-02,27,37805785.34,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,511549.5,1455668.0,89.43,297.0,5720,1470,0.4864,8,0
45399,2018-12-02,27,37805785.34,The Band's Visit,Ethel Barrymore Theatre,751464.1,1024568.0,104.41,247.0,7197,1039,0.8659,8,0
45400,2018-12-02,27,37805785.34,The Book of Mormon,Eugene O'Neill Theatre,1158059.5,1190502.0,134.36,477.5,8619,1047,1.0290000000000001,8,0
45401,2018-12-02,27,37805785.34,The Cher Show,Neil Simon Theatre,1075110.0,1491200.0,103.52,247.0,10386,1380,0.9408,0,8
45402,2018-12-02,27,37805785.34,The Ferryman,Bernard B. Jacobs Theatre,967901.46,1180720.0,137.9,297.0,7019,1019,0.861,8,0
45403,2018-12-02,27,37805785.34,The Illusionists - Magic Of The Holidays,Marquis Theatre,904020.0,1663048.0,91.44,227.0,9886,1638,0.7544,8,0
45404,2018-12-02,27,37805785.34,The Lifespan of a Fact,Studio 54,809880.5,1079264.0,123.36,247.0,6565,1004,0.8174,8,0
45405,2018-12-02,27,37805785.34,The Lion King,Minskoff Theatre,2198618.0,2200583.0,162.06,225.0,13567,1696,0.9999,8,0
45406,2018-12-02,27,37805785.34,The Phantom of the Opera,Majestic Theatre,883873.8,1347562.0,90.68,213.0,9747,1605,0.7591,8,0
45407,2018-12-02,27,37805785.34,The Play That Goes Wrong,Lyceum Theatre,283366.46,677688.0,62.5,197.0,4534,854,0.6636,8,0
45408,2018-12-02,27,37805785.34,The Prom,Longacre Theatre,556472.8,1102800.0,83.81,247.0,6640,1045,0.7943,8,0
45409,2018-12-02,27,37805785.34,The Waverly Gallery,John Golden Theatre,448634.5,772352.0,84.03,273.0,5339,787,0.848,8,0
45410,2018-12-02,27,37805785.34,To Kill A Mockingbird,Sam S. Shubert Theatre,1336029.5,1388722.0,115.48,397.0,11569,1437,1.0064,0,8
45411,2018-12-02,27,37805785.34,Torch Song,Helen Hayes Theater,220458.5,648712.0,72.5,248.0,3041,585,0.6498,8,0
45412,2018-12-02,27,37805785.34,Waitress,Brooks Atkinson Theatre,600000.9,1019480.0,99.95,270.0,6003,1045,0.7181,8,0
45413,2018-12-02,27,37805785.34,Wicked,Gershwin Theatre,1874882.0,1779845.0,131.42,240.0,14266,1807,0.9869,8,0
45414,2018-12-09,28,40149570.28,Aladdin,New Amsterdam Theatre,1452633.8,1693385.0,108.72,252.5,13361,1727,0.9671,8,0
45415,2018-12-09,28,40149570.28,American Son,Booth Theatre,600986.0,888864.0,122.18,248.0,4919,774,0.7944,8,0
45416,2018-12-09,28,40149570.28,Anastasia,Broadhurst Theatre,731978.29,1093588.0,98.48,273.0,7433,1143,0.8129,8,0
45417,2018-12-09,28,40149570.28,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,822372.1,1106908.0,116.04,247.0,7087,1026,0.8634,8,0
45418,2018-12-09,28,40149570.28,Chicago,Ambassador Theatre,630747.2,967724.0,86.94,187.0,7255,1080,0.8397,8,0
45419,2018-12-09,28,40149570.28,Come From Away,Gerald Schoenfeld Theatre,1198285.56,1154784.0,140.76,297.0,8513,1046,1.0173,8,0
45420,2018-12-09,28,40149570.28,Dear Evan Hansen,Music Box Theatre,1496710.2,1352224.0,187.37,448.0,7988,984,1.0147,8,0
45421,2018-12-09,28,40149570.28,Frozen,St. James Theatre,1965553.0,2080478.0,148.02,375.0,13279,1684,0.9857,8,0
45422,2018-12-09,28,40149570.28,Hamilton,Richard Rodgers Theatre,2945976.0,2630724.0,274.45,849.0,10734,1321,1.0157,8,0
45423,2018-12-09,28,40149570.28,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2035259.0,1988464.0,156.85,296.5,12976,1622,1.0,8,0
45424,2018-12-09,28,40149570.28,Head Over Heels,Hudson Theatre,208970.25,883552.0,58.13,258.0,3595,963,0.4666,8,0
45425,2018-12-09,28,40149570.28,King Kong,Broadway Theatre,1063913.75,1596930.0,93.15,347.0,11422,1738,0.8215,8,0
45426,2018-12-09,28,40149570.28,Kinky Boots,Al Hirschfeld Theatre,777360.15,1294256.0,97.11,249.0,8005,1424,0.7027,8,0
45427,2018-12-09,28,40149570.28,Mean Girls,August Wilson Theatre,1349599.35,1328576.0,140.57,299.5,9601,1225,0.9797,8,0
45428,2018-12-09,28,40149570.28,Mike Birbiglia's The New One,Cort Theatre,259721.5,982794.0,58.38,223.0,4449,1073,0.5183,8,0
45429,2018-12-09,28,40149570.28,My Fair Lady,Vivian Beaumont Theater,1165341.5,1396120.0,141.77,397.0,8220,1069,0.9612,8,0
45430,2018-12-09,28,40149570.28,Network,Belasco Theatre,960415.0,1089780.0,116.71,397.0,8229,1015,1.0134,5,3
45431,2018-12-09,28,40149570.28,Once On This Island,Circle in the Square Theatre,413734.9,792176.0,83.45,249.5,4958,696,0.8904,8,0
45432,2018-12-09,28,40149570.28,Pretty Woman: The Musical,Nederlander Theatre,1266873.0,1365328.0,138.23,275.0,9165,1168,0.9808,8,0
45433,2018-12-09,28,40149570.28,Ruben & Clay's First Annual Christmas Carol Family Fun Pageant Spectacular Reunion Show,Imperial Theatre,100407.0,855680.0,27.11,197.0,3704,1458,0.5081,0,5
45434,2018-12-09,28,40149570.28,School of Rock - The Musical,Winter Garden Theatre,811958.7,1443688.0,91.96,223.0,8829,1523,0.7246,8,0
45435,2018-12-09,28,40149570.28,Springsteen On Broadway,Walter Kerr Theatre,2415700.0,2384275.0,509.64,0.0,4740,948,1.0,5,0
45436,2018-12-09,28,40149570.28,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,609962.5,1455668.0,91.12,297.0,6694,1470,0.5692,8,0
45437,2018-12-09,28,40149570.28,The Band's Visit,Ethel Barrymore Theatre,825105.14,1024568.0,111.08,247.0,7428,1039,0.8936,8,0
45438,2018-12-09,28,40149570.28,The Book of Mormon,Eugene O'Neill Theatre,1241820.5,1190502.0,143.05,477.5,8681,1047,1.0364,8,0
45439,2018-12-09,28,40149570.28,The Cher Show,Neil Simon Theatre,1105175.0,1491200.0,99.82,247.0,11072,1380,1.0029,8,0
45440,2018-12-09,28,40149570.28,The Ferryman,Bernard B. Jacobs Theatre,1002042.8,1180720.0,138.88,297.0,7215,1019,0.8851,8,0
45441,2018-12-09,28,40149570.28,The Illusionists - Magic Of The Holidays,Marquis Theatre,1047880.0,1663048.0,94.28,227.0,11114,1638,0.8481,8,0
45442,2018-12-09,28,40149570.28,The Lifespan of a Fact,Studio 54,808372.5,1079264.0,122.89,247.0,6578,1004,0.8190000000000001,8,0
45443,2018-12-09,28,40149570.28,The Lion King,Minskoff Theatre,2329610.0,2384953.0,173.09,225.0,13459,1696,0.992,8,0
45444,2018-12-09,28,40149570.28,The Phantom of the Opera,Majestic Theatre,928941.2,1347562.0,90.83,213.0,10227,1605,0.7965,8,0
45445,2018-12-09,28,40149570.28,The Play That Goes Wrong,Lyceum Theatre,310882.32,677688.0,65.82,197.0,4723,854,0.6913,8,0
45446,2018-12-09,28,40149570.28,The Prom,Longacre Theatre,588277.35,1102800.0,87.07,247.0,6756,1045,0.8081,8,0
45447,2018-12-09,28,40149570.28,The Waverly Gallery,John Golden Theatre,458291.5,756832.0,79.87,273.0,5738,787,0.9114,8,0
45448,2018-12-09,28,40149570.28,To Kill A Mockingbird,Sam S. Shubert Theatre,1327227.72,1386070.0,114.42,397.0,11600,1435,1.0105,0,8
45449,2018-12-09,28,40149570.28,Torch Song,Helen Hayes Theater,230878.0,648712.0,71.44,248.0,3232,585,0.6906,8,0
45450,2018-12-09,28,40149570.28,Waitress,Brooks Atkinson Theatre,660027.5,1019480.0,99.96,270.0,6603,1045,0.7898,8,0
45451,2018-12-09,28,40149570.28,Wicked,Gershwin Theatre,2000580.0,1779845.0,136.4,240.0,14667,1867,0.9823,8,0
45452,2018-12-16,29,39865469.32,Aladdin,New Amsterdam Theatre,1410192.5,1670085.0,106.67,252.5,13220,1727,0.9569,8,0
45453,2018-12-16,29,39865469.32,American Son,Booth Theatre,607022.72,888864.0,120.06,248.0,5056,774,0.8165,8,0
45454,2018-12-16,29,39865469.32,Anastasia,Broadhurst Theatre,705610.3,1093588.0,100.06,273.0,7052,1143,0.7712,8,0
45455,2018-12-16,29,39865469.32,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,741342.0,1106908.0,113.76,247.0,6517,1026,0.794,8,0
45456,2018-12-16,29,39865469.32,Celebrity Autobiography,Marquis Theatre,115653.0,150876.0,82.37,197.0,1404,1638,0.8571,1,0
45457,2018-12-16,29,39865469.32,Chicago,Ambassador Theatre,592063.72,967724.0,86.24,187.0,6865,1080,0.7946,8,0
45458,2018-12-16,29,39865469.32,Choir Boy,Samuel J. Friedman Theatre,150962.0,549633.0,44.14,199.0,3420,637,0.767,0,7
45459,2018-12-16,29,39865469.32,Come From Away,Gerald Schoenfeld Theatre,1180003.0,1154784.0,138.51,297.0,8519,1046,1.018,8,0
45460,2018-12-16,29,39865469.32,Dear Evan Hansen,Music Box Theatre,1465586.58,1352224.0,183.36,448.0,7993,984,1.0154,8,0
45461,2018-12-16,29,39865469.32,Frozen,St. James Theatre,1929357.5,2071580.0,146.1,375.0,13206,1684,0.9803,8,0
45462,2018-12-16,29,39865469.32,Hamilton,Richard Rodgers Theatre,3255649.0,2630724.0,302.6,849.0,10759,1321,1.0181,8,0
45463,2018-12-16,29,39865469.32,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2049378.0,1988464.0,157.94,296.5,12976,1622,1.0,8,0
45464,2018-12-16,29,39865469.32,Head Over Heels,Hudson Theatre,214570.75,883552.0,52.14,258.0,4115,963,0.5341,8,0
45465,2018-12-16,29,39865469.32,King Kong,Broadway Theatre,1001532.8,1596930.0,92.86,347.0,10785,1738,0.7757,8,0
45466,2018-12-16,29,39865469.32,Kinky Boots,Al Hirschfeld Theatre,698843.6,1294256.0,94.99,249.0,7357,1424,0.6458,8,0
45467,2018-12-16,29,39865469.32,Mean Girls,August Wilson Theatre,1364408.7,1328576.0,140.13,299.5,9737,1225,0.9936,8,0
45468,2018-12-16,29,39865469.32,Mike Birbiglia's The New One,Cort Theatre,264595.0,982794.0,59.07,223.0,4479,1073,0.5218,8,0
45469,2018-12-16,29,39865469.32,My Fair Lady,Vivian Beaumont Theater,1105243.0,1396120.0,146.6,397.0,7539,1069,0.8815,8,0
45470,2018-12-16,29,39865469.32,Network,Belasco Theatre,1224692.0,1089780.0,148.74,473.0,8234,1015,1.014,8,0
45471,2018-12-16,29,39865469.32,Once On This Island,Circle in the Square Theatre,444984.3,792176.0,88.12,249.5,5050,696,0.907,8,0
45472,2018-12-16,29,39865469.32,Pretty Woman: The Musical,Nederlander Theatre,1172237.0,1365328.0,133.35,275.0,8791,1168,0.9408,8,0
45473,2018-12-16,29,39865469.32,Ruben & Clay's First Annual Christmas Carol Family Fun Pageant Spectacular Reunion Show,Imperial Theatre,162962.0,1323848.0,36.21,197.0,4500,1458,0.3858,7,1
45474,2018-12-16,29,39865469.32,School of Rock - The Musical,Winter Garden Theatre,815700.1,1443688.0,92.67,223.0,8802,1523,0.7224,8,0
45475,2018-12-16,29,39865469.32,Springsteen On Broadway,Walter Kerr Theatre,1895695.0,1895695.0,499.92,0.0,3792,948,1.0,4,0
45476,2018-12-16,29,39865469.32,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,548217.0,1455668.0,85.86,297.0,6385,1470,0.5429,8,0
45477,2018-12-16,29,39865469.32,The Band's Visit,Ethel Barrymore Theatre,702383.3,1024568.0,100.14,247.0,7014,1039,0.8438,8,0
45478,2018-12-16,29,39865469.32,The Book of Mormon,Eugene O'Neill Theatre,1262917.5,1190502.0,145.78,477.5,8663,1047,1.0343,8,0
45479,2018-12-16,29,39865469.32,The Cher Show,Neil Simon Theatre,1247673.0,1491200.0,116.0,247.0,10756,1380,0.9743,8,0
45480,2018-12-16,29,39865469.32,The Ferryman,Bernard B. Jacobs Theatre,951620.94,1180720.0,134.33,297.0,7084,1019,0.8690000000000001,8,0
45481,2018-12-16,29,39865469.32,The Illusionists - Magic Of The Holidays,Marquis Theatre,1096165.0,1663048.0,102.61,227.0,10683,1638,0.8152,8,0
45482,2018-12-16,29,39865469.32,The Lifespan of a Fact,Studio 54,790460.0,1079264.0,119.4,247.0,6620,1004,0.8242,8,0
45483,2018-12-16,29,39865469.32,The Lion King,Minskoff Theatre,2353831.0,2375421.0,174.62,225.0,13480,1696,0.9935,8,0
45484,2018-12-16,29,39865469.32,The Phantom of the Opera,Majestic Theatre,946021.0,1347562.0,94.74,213.0,9985,1605,0.7776,8,0
45485,2018-12-16,29,39865469.32,The Play That Goes Wrong,Lyceum Theatre,324990.5,677688.0,64.37,197.0,5049,854,0.7390000000000001,8,0
45486,2018-12-16,29,39865469.32,The Prom,Longacre Theatre,600030.0,1102800.0,91.51,247.0,6557,1045,0.7843,8,0
45487,2018-12-16,29,39865469.32,The Waverly Gallery,John Golden Theatre,420172.0,756832.0,74.92,273.0,5608,787,0.8907,8,0
45488,2018-12-16,29,39865469.32,To Kill A Mockingbird,Sam S. Shubert Theatre,1174950.81,1386070.0,101.06,497.0,11626,1435,1.0127,4,4
45489,2018-12-16,29,39865469.32,Torch Song,Helen Hayes Theater,239418.5,648712.0,75.53,248.0,3170,585,0.6774,8,0
45490,2018-12-16,29,39865469.32,Waitress,Brooks Atkinson Theatre,593192.2,1019480.0,95.65,270.0,6202,1045,0.7419,8,0
45491,2018-12-16,29,39865469.32,Wicked,Gershwin Theatre,2045142.0,1779845.0,137.56,240.0,14867,1867,0.9956,8,0
45492,2018-12-23,30,41012369.65,Aladdin,New Amsterdam Theatre,1752473.4,2002834.0,129.0,279.5,13585,1727,0.9833,8,0
45493,2018-12-23,30,41012369.65,American Son,Booth Theatre,555073.76,888864.0,119.76,248.0,4635,774,0.7485,8,0
45494,2018-12-23,30,41012369.65,Anastasia,Broadhurst Theatre,854240.6,1093588.0,108.32,350.0,7886,1143,0.8624,8,0
45495,2018-12-23,30,41012369.65,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,596233.0,968544.5,109.54,247.0,5443,1026,0.7579,7,0
45496,2018-12-23,30,41012369.65,Celebrity Autobiography,Marquis Theatre,65859.0,150876.0,47.59,197.0,1384,1638,0.8449,1,0
45497,2018-12-23,30,41012369.65,Chicago,Ambassador Theatre,624418.81,867194.5,102.21,227.0,6109,1080,0.8081,7,0
45498,2018-12-23,30,41012369.65,Choir Boy,Samuel J. Friedman Theatre,172471.0,628152.0,41.19,199.0,4187,637,0.8216,0,8
45499,2018-12-23,30,41012369.65,Come From Away,Gerald Schoenfeld Theatre,1068405.7,1023560.0,143.01,347.0,7471,1046,1.0203,7,0
45500,2018-12-23,30,41012369.65,Dear Evan Hansen,Music Box Theatre,1642987.55,1352224.0,205.6,497.0,7991,984,1.0151,8,0
45501,2018-12-23,30,41012369.65,Frozen,St. James Theatre,2109577.0,2122506.0,158.41,375.0,13317,1684,0.9885,8,0
45502,2018-12-23,30,41012369.65,Hamilton,Richard Rodgers Theatre,3612858.0,3133273.0,335.92,849.0,10755,1321,1.0177,8,0
45503,2018-12-23,30,41012369.65,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2228592.0,1988464.0,171.75,296.5,12976,1622,1.0,8,0
45504,2018-12-23,30,41012369.65,Head Over Heels,Hudson Theatre,206949.25,883552.0,56.61,258.0,3656,963,0.4746,8,0
45505,2018-12-23,30,41012369.65,King Kong,Broadway Theatre,1114273.75,1596930.0,100.61,347.0,11075,1738,0.7965,8,0
45506,2018-12-23,30,41012369.65,Kinky Boots,Al Hirschfeld Theatre,669673.05,1132474.0,100.36,249.0,6673,1424,0.6694,7,0
45507,2018-12-23,30,41012369.65,Mean Girls,August Wilson Theatre,1589811.2,1328576.0,161.47,349.5,9846,1225,1.0047,8,0
45508,2018-12-23,30,41012369.65,Mike Birbiglia's The New One,Cort Theatre,323354.54,982794.0,71.38,223.0,4530,1073,0.5277,8,0
45509,2018-12-23,30,41012369.65,My Fair Lady,Vivian Beaumont Theater,1106045.0,1458634.0,152.33,397.0,7261,1069,0.8490000000000001,8,0
45510,2018-12-23,30,41012369.65,Network,Belasco Theatre,1211044.35,1089780.0,149.86,473.0,8081,1015,0.9952,8,0
45511,2018-12-23,30,41012369.65,Once On This Island,Circle in the Square Theatre,534169.8,792176.0,96.79,249.5,5519,696,0.9912,8,0
45512,2018-12-23,30,41012369.65,Pretty Woman: The Musical,Nederlander Theatre,1011053.8,1365328.0,126.51,275.0,7992,1168,0.8553,8,0
45513,2018-12-23,30,41012369.65,Ruben & Clay's First Annual Christmas Carol Family Fun Pageant Spectacular Reunion Show,Imperial Theatre,139749.35,1323848.0,34.13,197.0,4095,1458,0.3511,8,0
45514,2018-12-23,30,41012369.65,School of Rock - The Musical,Winter Garden Theatre,988509.7,1443688.0,103.32,273.0,9567,1523,0.7852,8,0
45515,2018-12-23,30,41012369.65,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,492604.0,1273709.5,85.51,297.0,5761,1470,0.5599,7,0
45516,2018-12-23,30,41012369.65,The Band's Visit,Ethel Barrymore Theatre,731625.84,1031928.0,106.92,247.0,6843,1039,0.8233,8,0
45517,2018-12-23,30,41012369.65,The Book of Mormon,Eugene O'Neill Theatre,1365850.5,1190502.0,157.5,477.5,8672,1047,1.0353,8,0
45518,2018-12-23,30,41012369.65,The Cher Show,Neil Simon Theatre,1122055.4,1491200.0,127.61,247.0,8793,1380,0.7965,8,0
45519,2018-12-23,30,41012369.65,The Ferryman,Bernard B. Jacobs Theatre,791861.2,1180720.0,128.55,323.0,6160,1019,0.7556,8,0
45520,2018-12-23,30,41012369.65,The Illusionists - Magic Of The Holidays,Marquis Theatre,1439258.2,1882234.0,107.21,227.0,13425,1638,0.9107,9,0
45521,2018-12-23,30,41012369.65,The Lifespan of a Fact,Studio 54,839865.5,1079264.0,123.75,247.0,6787,1004,0.845,8,0
45522,2018-12-23,30,41012369.65,The Lion King,Minskoff Theatre,2761271.0,2726275.0,203.63,225.0,13560,1696,0.9994,8,0
45523,2018-12-23,30,41012369.65,The Phantom of the Opera,Majestic Theatre,1345228.54,1375702.0,109.32,247.0,12305,1605,0.9583,8,0
45524,2018-12-23,30,41012369.65,The Play That Goes Wrong,Lyceum Theatre,380378.14,677688.0,71.96,197.0,5286,854,0.7737,8,0
45525,2018-12-23,30,41012369.65,The Prom,Longacre Theatre,583380.7,1113250.0,91.68,247.0,6363,1045,0.7611,8,0
45526,2018-12-23,30,41012369.65,The Waverly Gallery,John Golden Theatre,363740.0,756832.0,70.3,273.0,5174,787,0.8218,8,0
45527,2018-12-23,30,41012369.65,To Kill A Mockingbird,Sam S. Shubert Theatre,1586946.02,1386070.0,136.29,497.0,11644,1435,1.0143,8,0
45528,2018-12-23,30,41012369.65,Torch Song,Helen Hayes Theater,217970.0,648712.0,72.85,248.0,2992,585,0.6393,8,0
45529,2018-12-23,30,41012369.65,Waitress,Brooks Atkinson Theatre,547519.0,892045.0,102.34,270.0,5350,1045,0.7314,7,0
45530,2018-12-23,30,41012369.65,Wicked,Gershwin Theatre,2264992.0,1779845.0,147.65,240.0,15340,1926,0.9956,8,0
45531,2018-12-30,31,57807272.33,Aladdin,New Amsterdam Theatre,2584549.0,2643490.0,166.26,299.5,15545,1727,1.0001,9,0
45532,2018-12-30,31,57807272.33,American Son,Booth Theatre,706992.2,888864.0,120.92,248.0,5847,774,0.9443,8,0
45533,2018-12-30,31,57807272.33,Anastasia,Broadhurst Theatre,1339777.2,1236203.0,131.91,350.0,10157,1143,0.9874,9,0
45534,2018-12-30,31,57807272.33,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,1018891.2,1245271.5,116.66,247.0,8734,1026,0.9459,9,0
45535,2018-12-30,31,57807272.33,Chicago,Ambassador Theatre,1247276.97,1068253.5,128.1,238.0,9737,1080,1.0017,9,0
45536,2018-12-30,31,57807272.33,Choir Boy,Samuel J. Friedman Theatre,258753.5,628152.0,58.44,199.0,4428,637,0.8689,0,8
45537,2018-12-30,31,57807272.33,Come From Away,Gerald Schoenfeld Theatre,1675276.5,1312256.0,174.27,347.0,9613,1046,1.0211,9,0
45538,2018-12-30,31,57807272.33,Dear Evan Hansen,Music Box Theatre,1932472.0,1365084.0,241.65,497.0,7997,984,1.0159,8,0
45539,2018-12-30,31,57807272.33,Frozen,St. James Theatre,2624495.0,2374990.0,195.14,375.0,13449,1684,0.9983,8,0
45540,2018-12-30,31,57807272.33,Hamilton,Richard Rodgers Theatre,4041493.0,3309448.0,375.39,849.0,10766,1321,1.0187,8,0
45541,2018-12-30,31,57807272.33,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2525850.0,1988464.0,194.66,296.5,12976,1622,1.0,8,0
45542,2018-12-30,31,57807272.33,Head Over Heels,Hudson Theatre,383200.0,883552.0,59.91,258.0,6396,963,0.738,9,0
45543,2018-12-30,31,57807272.33,King Kong,Broadway Theatre,1847782.02,1786146.0,124.2,397.0,14878,1738,0.9512,9,0
45544,2018-12-30,31,57807272.33,Kinky Boots,Al Hirschfeld Theatre,1332384.95,1456038.0,115.2,249.0,11566,1424,0.9025,9,0
45545,2018-12-30,31,57807272.33,Mean Girls,August Wilson Theatre,1994386.0,1328576.0,201.43,424.5,9901,1225,1.0103,8,0
45546,2018-12-30,31,57807272.33,Mike Birbiglia's The New One,Cort Theatre,464061.0,982794.0,82.06,223.0,5655,1073,0.6588,8,0
45547,2018-12-30,31,57807272.33,My Fair Lady,Vivian Beaumont Theater,1549407.0,1562824.0,182.41,397.0,8494,1069,0.9932,8,0
45548,2018-12-30,31,57807272.33,Network,Belasco Theatre,1367012.84,1089780.0,166.69,473.0,8201,1015,1.01,8,0
45549,2018-12-30,31,57807272.33,Once On This Island,Circle in the Square Theatre,757809.7,792176.0,131.98,249.5,5742,696,1.0313,8,0
45550,2018-12-30,31,57807272.33,Pretty Woman: The Musical,Nederlander Theatre,1266709.2,1365328.0,141.93,275.0,8925,1168,0.9552,8,0
45551,2018-12-30,31,57807272.33,Ruben & Clay's First Annual Christmas Carol Family Fun Pageant Spectacular Reunion Show,Imperial Theatre,163429.3,1479904.0,46.51,227.0,3514,1458,0.2678,9,0
45552,2018-12-30,31,57807272.33,School of Rock - The Musical,Winter Garden Theatre,1757095.5,1608119.0,127.1,273.0,13824,1523,1.0085,9,0
45553,2018-12-30,31,57807272.33,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,1094723.0,1637626.5,105.84,297.0,10343,1470,0.7818,9,0
45554,2018-12-30,31,57807272.33,The Band's Visit,Ethel Barrymore Theatre,1045860.3,1156319.0,117.42,297.0,8907,1039,0.9525,9,0
45555,2018-12-30,31,57807272.33,The Book of Mormon,Eugene O'Neill Theatre,1926329.0,1333791.0,195.79,477.5,9839,1047,1.0441,9,0
45556,2018-12-30,31,57807272.33,The Cher Show,Neil Simon Theatre,1373614.0,1491200.0,137.95,247.0,9957,1380,0.9019,8,0
45557,2018-12-30,31,57807272.33,The Ferryman,Bernard B. Jacobs Theatre,1037447.4,1180720.0,131.57,323.0,7885,1019,0.9672,8,0
45558,2018-12-30,31,57807272.33,The Illusionists - Magic Of The Holidays,Marquis Theatre,2978348.7,3559306.0,135.69,227.0,21950,1638,0.8375,16,0
45559,2018-12-30,31,57807272.33,The Lifespan of a Fact,Studio 54,1062802.8,1214172.0,122.65,247.0,8665,1004,0.9589,9,0
45560,2018-12-30,31,57807272.33,The Lion King,Minskoff Theatre,3696974.0,3449179.0,242.15,225.0,15267,1696,1.0002,9,0
45561,2018-12-30,31,57807272.33,The Phantom of the Opera,Majestic Theatre,2091530.26,1538871.0,146.37,247.0,14289,1605,0.9892,9,0
45562,2018-12-30,31,57807272.33,The Play That Goes Wrong,Lyceum Theatre,623414.0,677688.0,93.75,197.0,6650,854,0.9734,8,0
45563,2018-12-30,31,57807272.33,The Prom,Longacre Theatre,936581.6,1245875.0,105.52,247.0,8876,1045,0.9438,9,0
45564,2018-12-30,31,57807272.33,The Waverly Gallery,John Golden Theatre,462999.5,853451.0,74.81,273.0,6189,787,0.8738,9,0
45565,2018-12-30,31,57807272.33,To Kill A Mockingbird,Sam S. Shubert Theatre,1701683.59,1386070.0,145.79,497.0,11672,1435,1.0167,8,0
45566,2018-12-30,31,57807272.33,Torch Song,Helen Hayes Theater,244596.0,648712.0,73.92,248.0,3309,585,0.7071,8,0
45567,2018-12-30,31,57807272.33,True West,American Airlines Theatre,278726.9,387640.0,95.91,350.0,2906,740,0.9818,0,4
45568,2018-12-30,31,57807272.33,Waitress,Brooks Atkinson Theatre,1000718.2,1146915.0,117.36,270.0,8527,1045,0.9066,9,0
45569,2018-12-30,31,57807272.33,Wicked,Gershwin Theatre,3411819.0,2002325.5,196.83,240.0,17334,1926,1.0,9,0
45570,2019-01-06,32,37530273.1,Aladdin,New Amsterdam Theatre,1634003.0,1711079.0,120.01,227.5,13616,1727,0.9855,8,0
45571,2019-01-06,32,37530273.1,American Son,Booth Theatre,563571.95,888864.0,103.52,248.0,5444,774,0.8792,8,0
45572,2019-01-06,32,37530273.1,Anastasia,Broadhurst Theatre,785201.1,962806.0,107.12,273.0,7330,1143,0.9161,7,0
45573,2019-01-06,32,37530273.1,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,623691.2,1106908.0,86.47,247.0,7213,1026,0.8788,8,0
45574,2019-01-06,32,37530273.1,Chicago,Ambassador Theatre,695186.36,967724.0,100.9,238.0,6890,1080,0.7975,8,0
45575,2019-01-06,32,37530273.1,Choir Boy,Samuel J. Friedman Theatre,239473.5,628152.0,49.09,199.0,4878,637,0.9572,0,8
45576,2019-01-06,32,37530273.1,Come From Away,Gerald Schoenfeld Theatre,1057354.9,1154784.0,123.77,297.0,8543,1046,1.0209,8,0
45577,2019-01-06,32,37530273.1,Dear Evan Hansen,Music Box Theatre,1455251.9,1352224.0,181.95,448.0,7998,984,1.016,8,0
45578,2019-01-06,32,37530273.1,Frozen,St. James Theatre,1675853.5,1501264.0,125.22,349.5,13383,1684,0.9934,8,0
45579,2019-01-06,32,37530273.1,Hamilton,Richard Rodgers Theatre,3344261.0,2954373.0,310.89,849.0,10757,1321,1.0179,8,0
45580,2019-01-06,32,37530273.1,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2251788.0,1988464.0,173.53,296.5,12976,1622,1.0,8,0
45581,2019-01-06,32,37530273.1,Head Over Heels,Hudson Theatre,342866.5,883552.0,58.03,258.0,5908,963,0.8764,7,0
45582,2019-01-06,32,37530273.1,King Kong,Broadway Theatre,799952.08,1407714.0,99.99,397.0,8000,1738,0.6576,7,0
45583,2019-01-06,32,37530273.1,Kinky Boots,Al Hirschfeld Theatre,760266.75,1294256.0,94.44,249.0,8050,1424,0.7066,8,0
45584,2019-01-06,32,37530273.1,Mean Girls,August Wilson Theatre,1444083.75,1328576.0,146.68,324.5,9845,1225,1.0046,8,0
45585,2019-01-06,32,37530273.1,Mike Birbiglia's The New One,Cort Theatre,353461.5,972304.0,68.73,223.0,5143,1073,0.5991,8,0
45586,2019-01-06,32,37530273.1,My Fair Lady,Vivian Beaumont Theater,1038006.0,1396120.0,131.73,323.0,7880,1069,0.9214,8,0
45587,2019-01-06,32,37530273.1,Network,Belasco Theatre,1196999.76,1089780.0,148.53,473.0,8059,1015,0.9925,8,0
45588,2019-01-06,32,37530273.1,Once On This Island,Circle in the Square Theatre,727235.5,792176.0,125.86,249.5,5778,696,1.0377,8,0
